,well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,corrected_mni_x,corrected_mni_y,corrected_mni_z,sampleID,probe2label,probe2dist
141,11311,4107,8,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",1279520,154,87,126,-63.0,-35.0,22.0,-59.6312178715026,-35.688988418228796,24.545508556250102,H0351_1009,176,0.0
142,11312,4099,9,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283488,123,62,138,-32.0,-47.0,47.0,-27.3703998276261,-50.797603840999,46.9973312274924,H0351_1009,200,0.0
144,11318,4270,6,CX,LIG,"long insular gyri, left",1280037,132,104,100,-41.0,-9.0,5.0,-40.0818096619608,-13.5453655442872,6.36590670881637,H0351_1009,174,0.0
145,11319,4135,8,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1283331,160,100,127,-69.0,-36.0,9.0,-67.2093410947741,-37.866354665317296,13.1507022686167,H0351_1009,202,0.0
146,11320,4113,9,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1283486,135,61,138,-44.0,-47.0,48.0,-38.5554039461394,-49.8041225675039,46.9590567210745,H0351_1009,196,1.0
147,11326,4273,6,CX,SIG,"short insular gyri, left",1280038,134,96,99,-43.0,-8.0,13.0,-39.6281476833837,-13.814554467084598,14.6099331506233,H0351_1009,174,0.0
148,11327,4136,8,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279506,149,105,127,-58.0,-36.0,4.0,-56.1545043463151,-37.7779798545885,9.16942387468217,H0351_1009,202,0.0
149,11328,4099,9,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283492,122,64,138,-31.0,-47.0,45.0,-26.307698092905998,-51.1142767608951,44.428766711914605,H0351_1009,200,0.0
151,11334,4089,6,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1280042,159,89,99,-68.0,-8.0,20.0,-66.4072524381155,-11.863999758583901,21.6416794804047,H0351_1009,178,1.0
152,11335,4142,8,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1279507,151,108,127,-60.0,-36.0,1.0,-59.6814014920839,-38.5574655354074,5.1594808841835995,H0351_1009,156,0.0
153,11336,4230,9,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,94,72,137,-3.0,-46.0,37.0,-1.9106464156530703,-52.8547058635283,40.3567438070723,H0351_1009,170,0.0
155,11342,4136,7,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1284162,152,116,110,-61.0,-19.0,-7.0,-60.268434278872,-20.095367299267398,-2.6645623021158396,H0351_1009,202,0.0
156,11343,4143,8,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1279508,152,123,127,-61.0,-36.0,-14.0,-62.202293400014604,-36.8250991988086,-9.828679957609971,H0351_1009,156,0.0
157,11344,4231,9,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",1283507,100,99,137,-9.0,-46.0,10.0,-6.496293453553751,-47.870000338242505,6.26416298637929,H0351_1009,168,1.4142135381698602
158,13393,4142,9,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1283582,154,96,137,-63.0,-46.0,13.0,-60.0245762208116,-47.498742643769596,18.5134717808683,H0351_1009,202,1.4142135381698602
159,13394,4230,8,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1279548,108,65,125,-17.0,-34.0,44.0,-12.884821079203999,-39.1651322150515,46.8995162113068,H0351_1009,170,0.0
160,13401,4063,4,CX,SCG,"subcallosal cingulate gyrus, left",1275890,94,114,75,-3.0,16.0,-5.0,-3.55830750384297,16.1200951110348,-1.6145315698714298,H0351_1009,188,0.0
162,13409,4088,7,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279797,145,50,111,-54.0,-20.0,59.0,-52.246666333338794,-23.110123116616503,57.552831434485704,H0351_1009,178,0.0
164,13417,4023,3,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1265788,95,62,63,-4.0,28.0,47.0,-1.68287955021842,27.662233241760898,48.4338690197015,H0351_1009,194,1.0
165,13418,4193,9,CX,LiG-pest,"lingual gyrus, left, peristriate",1283612,116,113,136,-25.0,-45.0,-4.0,-22.0899182136586,-47.6761130441218,-2.01219516688691,H0351_1009,136,1.0
166,13425,4048,2,CX,GRe,"gyrus rectus, left",1266592,95,138,44,-4.0,47.0,-29.0,-4.65758429714987,44.1437849081221,-26.010462953091302,H0351_1009,126,0.0
168,13433,4160,7,CX,FuG-cos,"fusiform gyrus, left, bank of cos",1288782,128,132,111,-37.0,-20.0,-23.0,-38.6926018783381,-21.1127087071018,-22.276038110041103,H0351_1009,124,0.0
169,13434,4193,9,CX,LiG-pest,"lingual gyrus, left, peristriate",1283613,117,111,136,-26.0,-45.0,-2.0,-22.4485361992915,-47.285596938252105,-0.333429617231452,H0351_1009,136,1.0
170,13441,4244,7,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1288771,120,144,111,-29.0,-20.0,-35.0,-30.105982285699397,-20.980942937215396,-33.3015236978001,H0351_1009,124,2.44948983192444
171,13449,4245,7,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",1288781,126,133,111,-35.0,-20.0,-24.0,-37.1258471029439,-20.0323847618995,-22.846441474947902,H0351_1009,124,0.0
172,13457,4244,7,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1288777,117,142,111,-26.0,-20.0,-33.0,-27.4131304012599,-20.4993313635079,-31.8598005166852,H0351_1009,172,2.2360680103302
176,13489,4223,5,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1270849,98,75,86,-7.0,5.0,34.0,-6.76861438680864,3.03817214537661,35.6271596384725,H0351_1009,140,1.0
177,13497,4224,5,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1270850,93,84,86,-2.0,5.0,25.0,-0.788289741574371,4.9878831134332104,24.9737386725957,H0351_1009,140,3.0
179,13513,4244,6,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1295447,106,140,100,-15.0,-9.0,-31.0,-16.167703902936303,-8.59217954802726,-30.002253309348898,H0351_1009,172,2.0
180,13521,4244,6,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1295448,107,141,100,-16.0,-9.0,-32.0,-17.157737157622098,-8.760285544589129,-30.8952620683647,H0351_1009,172,1.4142135381698602
181,13529,4160,8,CX,FuG-cos,"fusiform gyrus, left, bank of cos",1279486,123,123,127,-32.0,-36.0,-14.0,-33.598382238331105,-37.4397448148683,-10.1347902047587,H0351_1009,136,0.0
183,13545,4245,8,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",1279485,128,118,126,-37.0,-35.0,-9.0,-37.1961539600758,-38.5693967603052,-7.01031373087669,H0351_1009,136,1.0
241,13873,4051,3,CX,MOrG,"medial orbital gyrus, left",1265850,101,133,59,-10.0,32.0,-24.0,-10.467480693941901,30.000004458516397,-19.917445246918103,H0351_1009,126,0.0
242,13881,4223,6,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1279331,102,77,100,-11.0,-9.0,32.0,-13.684870616519401,-13.834127033636198,35.68346907932,H0351_1009,140,1.4142135381698602
243,13889,4014,7,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",1279798,124,43,111,-33.0,-20.0,66.0,-31.1938994155138,-24.563637446942803,67.7953309404229,H0351_1009,184,0.0
268,14065,4904,4,CX,TP-i,"temporal pole, left, inferior aspect",1270353,136,149,75,-45.0,16.0,-40.0,-44.93536415247829,12.7194930572138,-37.226013440005296,H0351_1009,204,0.0
272,14073,4136,6,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279541,155,125,99,-64.0,-8.0,-16.0,-63.317773226217604,-10.7177829786825,-13.356774167574802,H0351_1009,156,1.0
276,14081,4230,9,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,93,72,137,-2.0,-46.0,37.0,-1.0697799544643,-52.833835293252,40.517396460947204,H0351_1009,170,1.0
363,126426391,4024,2,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1395864,111,82,35,-20.0,56.0,27.0,-18.4893715995049,54.392875817034906,28.444610378081002,H0351_1012,192,1.0
364,126426393,4048,3,CX,GRe,"gyrus rectus, left",1395879,94,137,45,-3.0,46.0,-28.0,-3.40758328551517,44.9087239200525,-25.2936148415201,H0351_1012,126,0.0
365,126426407,4030,2,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1395865,114,86,35,-23.0,56.0,23.0,-21.7683476486967,53.85366875346661,24.6420946647263,H0351_1012,192,2.0
366,126426409,4051,3,CX,MOrG,"medial orbital gyrus, left",1395880,97,137,45,-6.0,46.0,-28.0,-6.46172414181443,44.797415710250206,-25.233077212322197,H0351_1012,126,0.0
367,126426411,4051,4,CX,MOrG,"medial orbital gyrus, left",1395898,99,137,58,-8.0,33.0,-28.0,-8.96776245251194,31.936472761022703,-24.567126927743804,H0351_1012,148,0.0
368,126426423,4223,2,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1395852,94,103,36,-3.0,55.0,6.0,-3.6182060183712403,53.421661390974705,8.31917563605368,H0351_1012,154,0.0
369,126426425,4054,3,CX,AOrG,"anterior orbital gyrus, left",1395878,107,131,45,-16.0,46.0,-22.0,-16.8969216488217,44.354447365088795,-18.4265945216145,H0351_1012,148,0.0
370,126426427,4057,4,CX,POrG,"posterior orbital gyrus, left",1395899,113,132,58,-22.0,33.0,-23.0,-23.598286608608998,31.0873721894486,-18.24562563332,H0351_1012,148,0.0
371,126426439,4031,2,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1395868,123,100,36,-32.0,55.0,9.0,-32.0351509217315,52.4244975665035,11.4397794356831,H0351_1012,144,1.4142135381698602
372,126426441,4898,3,CX,SRoG,"superior rostral gyrus, left",1395882,98,122,45,-7.0,46.0,-13.0,-8.509283029913549,45.2273851994514,-9.580310705066811,H0351_1012,142,0.0
373,126426443,4224,4,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1395894,97,113,57,-6.0,34.0,-4.0,-9.16223844564616,32.9260605401198,1.3403714910908402,H0351_1012,102,2.44948983192444
374,126426455,4048,2,CX,GRe,"gyrus rectus, left",1395857,93,138,38,-2.0,53.0,-29.0,-2.14096704386036,51.865386923231796,-26.806839256072397,H0351_1012,126,2.2360680103302
375,126426457,4901,3,CX,IRoG,"inferior rostral gyrus, left",1395881,96,126,45,-5.0,46.0,-17.0,-6.12062851936566,45.021337755837,-13.6131031886559,H0351_1012,142,1.0
376,126426471,4051,2,CX,MOrG,"medial orbital gyrus, left",1395858,96,139,38,-5.0,53.0,-30.0,-5.13384594425034,51.7586367538068,-27.8077169115945,H0351_1012,126,2.0
377,126426473,4039,3,CX,trIFG,"inferior frontal gyrus, triangular part, left",1395869,134,121,44,-43.0,47.0,-12.0,-43.2604766280272,43.8923226217645,-7.992342744316879,H0351_1012,166,0.0
378,126426475,4901,4,CX,IRoG,"inferior rostral gyrus, left",1395896,97,126,58,-6.0,33.0,-17.0,-7.747531000603889,31.914064185678395,-11.666816726993,H0351_1012,142,0.0
379,126426487,4054,2,CX,AOrG,"anterior orbital gyrus, left",1395862,107,133,38,-16.0,53.0,-24.0,-16.3664843232628,51.268395661496896,-21.2497991980271,H0351_1012,148,1.0
380,126426489,4045,3,CX,orIFG,"inferior frontal gyrus, orbital part, left",1395870,133,126,44,-42.0,47.0,-17.0,-42.1730054448181,43.9661422243311,-13.130414114827001,H0351_1012,138,1.4142135381698602
381,126426491,4039,4,CX,trIFG,"inferior frontal gyrus, triangular part, left",1395890,143,118,57,-52.0,34.0,-9.0,-52.388656076212904,30.4901608372793,-4.75630237417992,H0351_1012,166,0.0
382,126426503,4045,2,CX,orIFG,"inferior frontal gyrus, orbital part, left",1395854,125,127,37,-34.0,54.0,-18.0,-34.1301389737212,51.355229895515,-14.660180935650198,H0351_1012,138,0.0
383,126426505,4060,3,CX,LOrG,"lateral orbital gyrus, left",1395871,123,131,44,-32.0,47.0,-22.0,-32.4628538885284,44.4616781945139,-18.0993170729306,H0351_1012,106,1.73205077648163
384,126426507,4045,4,CX,orIFG,"inferior frontal gyrus, orbital part, left",1395891,126,122,57,-35.0,34.0,-13.0,-36.6619354370674,30.8229170147813,-5.180674265124259,H0351_1012,166,2.44948983192444
385,126426519,4060,2,CX,LOrG,"lateral orbital gyrus, left",1395855,120,128,38,-29.0,53.0,-19.0,-29.3209028223104,50.579567725299505,-15.5653900711881,H0351_1012,106,1.0
386,126426523,4273,4,CX,SIG,"short insular gyri, left",1395892,125,124,57,-34.0,34.0,-15.0,-35.626442324463504,31.0043964912041,-7.71276040710415,H0351_1012,180,2.2360680103302
387,126426535,4024,3,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1395875,114,77,43,-23.0,48.0,32.0,-20.669640044083,47.1043255516146,34.1524838950878,H0351_1012,192,0.0
388,126426537,4023,4,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1395888,104,54,55,-13.0,36.0,55.0,-9.41480925531502,34.328005326950105,56.0293289925218,H0351_1012,192,0.0
389,126426551,4031,3,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1395874,135,106,43,-44.0,48.0,3.0,-44.43262896161679,45.103283336897604,6.294180780415631,H0351_1012,206,2.0
390,126426553,4223,4,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1395884,94,74,56,-3.0,35.0,35.0,-3.3598052944411703,32.1210410865066,37.1088744708049,H0351_1012,154,0.0
391,126426567,4024,3,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1395876,114,80,43,-23.0,48.0,29.0,-20.8450136675752,47.49053746799271,31.4493422887784,H0351_1012,192,0.0
392,126426569,4042,4,CX,opIFG,"inferior frontal gyrus, opercular part, left",1395905,141,94,56,-50.0,35.0,15.0,-49.859187790594994,31.4129957352667,18.1147914367735,H0351_1012,206,0.0
393,126431623,4048,2,CX,GRe,"gyrus rectus, left",1395857,92,138,38,-1.0,53.0,-29.0,-1.1302261914987,51.902192719940004,-26.822552806750604,H0351_1012,126,2.44948983192444
394,126431625,4063,5,CX,SCG,"subcallosal cingulate gyrus, left",1403326,96,115,67,-5.0,24.0,-6.0,-7.7717339852944605,22.8714949549908,-2.2919548385088797,H0351_1012,102,2.8284270763397203
396,126431639,4060,3,CX,LOrG,"lateral orbital gyrus, left",1395871,122,131,44,-31.0,47.0,-22.0,-31.4997043377272,44.5084523019482,-18.090726990837396,H0351_1012,106,1.4142135381698602
397,126431641,4030,6,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1404438,127,72,76,-36.0,15.0,37.0,-35.364588042082204,9.462140700758999,40.7856951674831,H0351_1012,144,0.0
399,126431655,4048,4,CX,GRe,"gyrus rectus, left",1395897,96,137,58,-5.0,33.0,-28.0,-5.873214678505731,32.0605936197449,-24.6404522150458,H0351_1012,126,1.0
400,126431657,4031,6,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1404437,142,76,75,-51.0,16.0,33.0,-49.3605087226833,11.9526054323559,37.8677847301212,H0351_1012,144,0.0
401,126431675,4042,6,CX,opIFG,"inferior frontal gyrus, opercular part, left",1404066,147,114,75,-56.0,16.0,-5.0,-57.1784685059537,12.681170510046801,-1.13419194530355,H0351_1012,164,2.2360680103302
402,126431689,4024,5,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1403303,119,55,64,-28.0,27.0,54.0,-22.8112921786388,22.80976477035,56.259855018911296,H0351_1012,192,0.0
403,126431691,4178,6,CX,PLP,"planum polare, left",1404070,144,120,77,-53.0,14.0,-11.0,-54.2078110475231,11.0017017952394,-7.03836129138134,H0351_1012,204,0.0
404,126431705,4030,5,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1403304,120,62,65,-29.0,26.0,47.0,-25.075448899081398,21.400586026240603,49.52319496573529,H0351_1012,144,0.0
405,126431707,4273,6,CX,SIG,"short insular gyri, left",1404067,132,116,77,-41.0,14.0,-7.0,-44.8840725281604,11.0104827090307,-0.8007050329835079,H0351_1012,120,1.0
406,126431721,4031,5,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1403305,148,83,66,-57.0,25.0,26.0,-55.4072025528751,20.661247763223,28.355989943551396,H0351_1012,164,0.0
407,126431723,4903,6,CX,TP-s,"temporal pole, left, superior aspect",1403544,116,146,78,-25.0,13.0,-37.0,-25.5806555778784,11.8719372693119,-35.3260130286377,H0351_1012,204,0.0
408,126431737,4042,5,CX,opIFG,"inferior frontal gyrus, opercular part, left",1403263,150,94,65,-59.0,26.0,15.0,-58.4105574302043,21.992968376308497,17.9630739441278,H0351_1012,164,0.0
409,126431739,4905,6,CX,TP-m,"temporal pole, left, medial aspect",1404032,121,148,78,-30.0,13.0,-39.0,-30.273912883730397,11.6401148205778,-37.470775138246495,H0351_1012,204,0.0
410,126431753,4079,5,CX,fro,"frontal operculum, left",1403264,132,121,68,-41.0,23.0,-12.0,-43.254640614787,19.656178301909698,-3.71110395923809,H0351_1012,104,2.0
411,126431755,4903,6,CX,TP-s,"temporal pole, left, superior aspect",1404033,114,146,78,-23.0,13.0,-37.0,-23.6010984271234,11.9616080076776,-35.315608661741706,H0351_1012,204,0.0
413,126431772,4150,6,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",1403507,143,144,78,-52.0,13.0,-35.0,-51.6029769798796,10.5020950031864,-32.980691720009304,H0351_1012,204,0.0
414,126431787,4051,5,CX,MOrG,"medial orbital gyrus, left",1403313,112,137,68,-21.0,23.0,-28.0,-22.536415179112502,21.5109879294128,-24.4559256141162,H0351_1012,180,2.0
415,126431789,4223,6,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1404116,98,70,76,-7.0,15.0,39.0,-6.44522599492103,11.3741625263514,39.6254583314835,H0351_1012,140,0.0
416,126431803,4273,5,CX,SIG,"short insular gyri, left",1403316,116,126,68,-25.0,23.0,-17.0,-27.9708938259913,20.4714603941612,-9.79495992153082,H0351_1012,104,0.0
417,126431805,4224,6,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1404115,96,78,77,-5.0,14.0,31.0,-4.19969774764031,12.3408452380245,30.016330902638803,H0351_1012,140,0.0
418,126432051,4045,2,CX,orIFG,"inferior frontal gyrus, orbital part, left",1395854,124,127,37,-33.0,54.0,-18.0,-33.1646738781944,51.3975930244962,-14.6441755910129,H0351_1012,106,0.0
419,126432053,4069,6,CX,PaOG,"parolfactory gyri, left",1404118,92,120,77,-1.0,14.0,-11.0,-3.35754565929034,14.261313055729302,-6.86605192813589,H0351_1012,188,0.0
420,126432056,4150,7,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",1407344,141,153,86,-50.0,5.0,-44.0,-49.297528766675605,2.81968568652887,-42.6116479632403,H0351_1012,134,1.0
421,126432068,4030,6,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1404438,126,72,76,-35.0,15.0,37.0,-34.1869951743932,9.624831994299631,40.6481766281321,H0351_1012,144,0.0
422,126432070,4013,7,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1407326,156,90,85,-65.0,6.0,19.0,-63.2386953817562,2.6107805671896402,22.0163824096734,H0351_1012,184,0.0
423,126432072,4151,7,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1407343,132,150,86,-41.0,5.0,-41.0,-40.800829811034,3.1978860134065497,-39.5672733741791,H0351_1012,134,0.0
424,126432086,4014,7,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",1407365,153,108,85,-62.0,6.0,1.0,-61.8517892666987,2.65090898863646,4.26762594329343,H0351_1012,114,2.0
425,126432088,4223,7,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1407321,99,71,88,-8.0,3.0,38.0,-6.51365501069255,-0.9203365934201669,39.0349332694911,H0351_1012,140,0.0
426,126432100,4023,5,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1403257,96,47,64,-5.0,27.0,62.0,-1.24771669511739,25.192598886590098,60.4592288377927,H0351_1012,194,2.0
427,126432102,4079,7,CX,fro,"frontal operculum, left",1407364,137,109,85,-46.0,6.0,0.0,-50.657985928620604,3.2076753936116296,4.6193117429594,H0351_1012,114,1.0
428,126432104,4224,7,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1407322,95,77,88,-4.0,3.0,32.0,-3.11856596304223,0.8141459606052659,31.177164055638,H0351_1012,140,0.0
429,126432116,4223,5,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1403258,94,65,65,-3.0,26.0,44.0,-2.28707742943596,23.682567440193502,45.76560541477679,H0351_1012,194,1.0
432,126432132,4224,5,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1403259,94,83,66,-3.0,25.0,26.0,-2.8263429121292103,25.356556439761402,28.1471481623372,H0351_1012,140,0.0
433,126432134,4142,7,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1407360,148,132,86,-57.0,5.0,-23.0,-57.0217889565127,2.4899461439920603,-20.608193947685198,H0351_1012,156,0.0
436,126432150,4178,7,CX,PLP,"planum polare, left",1407362,151,115,86,-60.0,5.0,-6.0,-60.237862037470705,1.9740399489729399,-2.7828102305269,H0351_1012,202,0.0
437,126432166,4023,6,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1403597,102,38,76,-11.0,15.0,71.0,-8.27546059249457,11.9606720859935,69.6935063911897,H0351_1012,192,0.0
438,126432168,4270,7,CX,LIG,"long insular gyri, left",1407363,132,126,86,-41.0,5.0,-17.0,-43.6406613613064,3.11734125208723,-14.4025917731975,H0351_1012,182,1.0
439,126432182,4024,6,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1403598,120,43,76,-29.0,15.0,66.0,-24.6942755317621,12.7508566516641,66.2934186417143,H0351_1012,192,0.0
440,126432184,4178,7,CX,PLP,"planum polare, left",1407366,149,117,86,-58.0,5.0,-8.0,-58.4870249867803,2.07948422818348,-4.6891605074903495,H0351_1012,202,1.0
