"well_id","structure_id","slab_num","slab_type","structure_acronym","structure_name","polygon_id","mri_voxel_x","mri_voxel_y","mri_voxel_z","mni_x","mni_y","mni_z","corrected_mni_x","corrected_mni_y","corrected_mni_z","sampleID","probe2label","probe2dist"
4929,4069,10,"CX","PaOG","parolfactory gyri, left",998633,97,80,72,-3.5,5.6,10.5,-4.57713304325198,4.26100982918378,8.0800589685754,"H0351_2002",38,4.12310552597046
4930,4298,13,"CX","GPe","globus pallidus, external segment, right",999888,74,87,93,22.6,-17.2,4.4,24.3320143803906,-18.6073951054379,4.06992817169287,"H0351_2002",60,1
4931,4154,14,"CX","ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",998457,36,106,94,65.4,-18.3,-17.8,66.1946357543788,-16.6172080080572,-16.3665086595179,"H0351_2002",155,0
4932,4226,14,"CX","CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",998543,86,59,84,8.8,-6.5,36.4,8.18623680907361,-10.385270623859,37.9851772088862,"H0351_2002",139,1.41421353816986
4933,4117,20,"CX","AnG-i","angular gyrus, right, inferior bank of gyrus",997853,49,65,134,50.9,-60.6,34.4,50.8199632576976,-60.2682658584711,33.157774636301,"H0351_2002",107,0
4934,4143,20,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",997874,134,75,143,-44.1,-72.4,23.4,-44.9186929137933,-73.6968958564393,20.6826198678424,"H0351_2002",146,0
4937,4280,10,"CX","HCd","head of caudate nucleus, left",998631,102,80,71,-9.1,6.6,10.4,-9.53019882236412,5.00304383213744,7.25135775279935,"H0351_2002",38,0
4938,4288,13,"CX","Pu","putamen, left",998109,117,84,93,-25.6,-17.9,7.9,-27.0695269021203,-20.0453608703662,6.81694461226829,"H0351_2002",61,2
4939,4135,14,"CX","STG-l","superior temporal gyrus, left, lateral bank of gyrus",998470,155,88,98,-68.1,-24.2,3.6,-68.7464698835288,-25.1163121267293,3.09304740843853,"H0351_2002",202,0
4940,4227,14,"CX","CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",998544,90,65,84,4.3,-6.8,29.4,3.87345219379878,-10.7653944436943,30.979468610672,"H0351_2002",139,0
4941,4145,20,"CX","MTG-s","middle temporal gyrus, right, superior bank of gyrus",997850,44,81,136,56.7,-63.3,15.7,55.8620230499502,-58.7691048525222,12.7249559245406,"H0351_2002",107,0
4942,4142,20,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",997873,132,71,142,-41.9,-71.1,28,-44.2033624033764,-73.1030136265767,26.160092499762,"H0351_2002",146,0
4945,4288,10,"CX","Pu","putamen, left",998632,110,90,71,-18,6,-1.4,-19.1744087540875,3.77787383694501,-4.49503717676281,"H0351_2002",59,0
4946,4295,13,"CX","GPe","globus pallidus, external segment, left",998110,113,85,93,-21.1,-17.8,6.7,-22.9999336425159,-20.1251831906597,5.74273861305312,"H0351_2002",61,0
4947,4136,14,"CX","STG-i","superior temporal gyrus, left, inferior bank of gyrus",998471,143,93,100,-54.6,-26.4,-2.1,-57.2909673410722,-27.6393491707712,0.982626328004486,"H0351_2002",156,0
4948,4013,14,"CX","PrG-sl","precentral gyrus, left, superior lateral aspect of gyrus",998583,111,35,88,-19.4,-10.4,65,-16.4179622661838,-14.139709082134,67.4112020728478,"H0351_2002",192,0
4949,4146,20,"CX","MTG-i","middle temporal gyrus, right, inferior bank of gyrus",997849,54,93,137,45.6,-65,1.7,48.2955869227392,-60.67148723784,-1.74057481089328,"H0351_2002",133,0
4950,4153,20,"CX","ITG-its","inferior temporal gyrus, right, bank of the its",997900,56,100,137,43.5,-65.3,-6.5,46.339080402896,-63.4283566560883,-10.9395586922032,"H0351_2002",129,0
4953,4284,11,"CX","HCd","head of caudate nucleus, right",1000256,85,79,73,9.9,4.7,11.8,11.0687329539115,3.89313472335618,10.6242194045669,"H0351_2002",37,0
4954,4295,13,"CX","GPe","globus pallidus, external segment, left",999945,112,85,93,-20,-17.8,6.7,-21.8561961409678,-20.1282239065893,5.88939442290747,"H0351_2002",61,0
4955,4142,14,"CX","MTG-s","middle temporal gyrus, left, superior bank of gyrus",998472,146,97,102,-57.9,-28.8,-6.6,-61.1921114576767,-28.8589155757926,-7.589241027327,"H0351_2002",156,2.2360680103302
4956,4014,14,"CX","PrG-il","precentral gyrus, left, inferior lateral aspect of gyrus",998584,119,40,86,-28.4,-8.5,58.9,-25.3998672884287,-13.4280628040018,59.8028804944512,"H0351_2002",184,0
4957,4155,20,"CX","ITG-mts","inferior temporal gyrus, right, bank of mts",997848,53,95,137,46.8,-65.1,-0.6,49.4806419594377,-61.0400775366209,-4.01266238712684,"H0351_2002",133,0
4958,4196,20,"CX","LiG-pest","lingual gyrus, right, peristriate",997897,86,92,136,9.7,-64.5,2.7,11.0793606789872,-61.7980235019505,2.31342440541974,"H0351_2002",135,0
4961,4289,11,"CX","Pu","putamen, right",1000257,71,86,76,25.7,1.5,3.9,27.3280842499147,-0.558812409247508,1.91977011204784,"H0351_2002",58,0
4962,4282,13,"CX","BCd","body of caudate nucleus, left",998200,104,69,88,-11.3,-11.6,25,-12.2631326612271,-15.6231375537672,24.5474232213699,"H0351_2002",38,4.58257579803467
4963,4150,14,"CX","ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",998474,146,114,104,-57.7,-31.6,-26.4,-60.3149807359589,-30.7024063583243,-27.0105210862677,"H0351_2002",134,0
4964,4153,14,"CX","ITG-its","inferior temporal gyrus, right, bank of the its",998590,56,113,94,43,-19,-26.1,44.2992432947877,-19.6782751020033,-26.7247874818585,"H0351_2002",133,0
4965,4124,20,"CX","Pcu-i","precuneus, right, inferior lateral bank of gyrus",997857,85,71,130,10.6,-57.1,26.8,12.0810930384221,-56.1577355496544,26.6836302036978,"H0351_2002",169,3
4966,4203,20,"CX","OTG-s","occipito-temporal gyrus, right, superior bank of gyrus",997899,57,103,137,42.4,-65.5,-10.1,45.2315508379522,-64.047413873353,-14.1369830988745,"H0351_2002",129,0
4969,4280,11,"CX","HCd","head of caudate nucleus, left",990123,104,78,73,-11.4,4.4,12.9,-11.4680708821035,2.49882994081685,10.2567304459739,"H0351_2002",38,1.41421353816986
4970,4286,13,"CX","BCd","body of caudate nucleus, right",998375,79,71,86,16.8,-9,22.5,17.4319991905949,-11.9524500956222,23.8041096268448,"H0351_2002",37,0
4971,4151,14,"CX","ITG-mts","inferior temporal gyrus, left, bank of mts",998473,140,108,103,-51,-30.2,-19.4,-52.6512598961726,-29.3966830261949,-18.556991824201,"H0351_2002",134,1.41421353816986
4972,4162,14,"CX","FuG-its","fusiform gyrus, right, bank of the its",998589,59,115,94,39.7,-19.1,-28.4,41.8618528694842,-19.6099375469126,-29.5429345782562,"H0351_2002",123,0
4973,4186,20,"CX","Cun-pest","cuneus, left, peristriate",997862,97,77,126,-2.8,-53.2,19.4,-6.03925441831441,-52.8531290375898,18.5288772524309,"H0351_2002",170,0
4974,4204,20,"CX","OTG-i","occipito-temporal gyrus, right, inferior bank of gyrus",997898,73,98,137,24.4,-65.6,-4.2,25.3209895592769,-62.7842456202156,-4.85352318320131,"H0351_2002",135,0
4977,4288,11,"CX","Pu","putamen, left",990124,114,88,75,-22.4,1.7,1.4,-23.234897460339,-0.500145583924027,-0.206311801254387,"H0351_2002",59,0
4978,4015,14,"CX","PrG-cs","precentral gyrus, left, bank of the central sulcus",998379,128,47,92,-38.3,-15.5,51.3,-34.4036607007687,-19.4426139153344,53.5921558561443,"H0351_2002",184,3.60555124282837
4979,4073,14,"CX","PCLa-s","paracentral lobule, anterior part, left, superior bank of gyrus",998545,96,41,90,-2.5,-12.5,58.2,-2.95217507921314,-14.1917763266312,57.4937196938298,"H0351_2002",152,0
4980,4101,20,"CX","SPL-s","superior parietal lobule, right, superior bank of gyrus",997811,64,37,128,33.8,-53.2,66.7,32.2405697197708,-50.5248897058983,68.145923902195,"H0351_2002",199,0
4981,4193,20,"CX","LiG-pest","lingual gyrus, left, peristriate",997864,105,94,138,-11.5,-67.1,0.6,-15.6824035267604,-67.1764240880441,-3.64153371649797,"H0351_2002",136,2
4982,4149,20,"CX","ITG-its","inferior temporal gyrus, left, bank of the its",997957,140,95,144,-50.6,-74.4,-0.1,-50.5345902109447,-72.9873357547379,-3.86941942981234,"H0351_2002",130,0
4985,4291,11,"CX","Acb","nucleus accumbens, left",990122,100,92,75,-6.7,1.8,-3.3,-8.91343390903311,-0.288291295777722,-7.27284033302693,"H0351_2002",76,0
4986,4087,14,"CX","PoG-cs","postcentral gyrus, left, bank of the central sulcus",998380,129,50,94,-39.4,-17.9,47.9,-35.2902943834778,-19.8253624773144,50.3354978392011,"H0351_2002",184,0
4987,4074,14,"CX","PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",998557,103,58,87,-10.2,-10,37.9,-11.5180386902681,-12.509911315507,39.0057005082095,"H0351_2002",140,0
4988,4116,20,"CX","AnG-s","angular gyrus, right, superior bank of gyrus",997810,58,50,131,40.7,-56.9,51.7,37.8206420267494,-55.4173541230826,53.7401987374149,"H0351_2002",199,0
4989,4194,20,"CX","LiG-str","lingual gyrus, left, striate",997863,99,88,134,-4.9,-62.4,7.2,-8.6888705453498,-61.7035730679207,5.74705690416034,"H0351_2002",136,0
4990,4150,20,"CX","ITG-l","inferior temporal gyrus, left, lateral bank of gyrus",997956,144,95,144,-55.1,-74.4,-0.1,-53.9587519908816,-72.8273770688855,-4.87785148753993,"H0351_2002",130,0
4993,4902,6,"CX","IRoG","inferior rostral gyrus, right",983536,88,98,41,6.3,38.8,-13.7,5.40647497605712,35.7786168347725,-17.0952307142317,"H0351_2002",141,0
4994,4227,12,"CX","CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",993137,88,64,79,6.5,-1.3,30,5.75538864239589,-4.12765397366061,31.3576677628846,"H0351_2002",139,1
5001,4080,8,"CX","fro","frontal operculum, right",992867,61,80,54,36.6,25.9,8.8,37.9608308087788,23.9837278905329,3.39582173676982,"H0351_2002",119,0
5002,4282,12,"CX","BCd","body of caudate nucleus, left",995477,101,72,81,-8,-4,20.8,-9.45915325729503,-7.11466697446368,21.1023092322829,"H0351_2002",61,3.16227769851685
5009,4154,14,"CX","ITG-l","inferior temporal gyrus, right, lateral bank of gyrus",998457,35,106,94,66.5,-18.3,-17.8,67.3639834463825,-16.6717465729884,-16.8315656863881,"H0351_2002",155,0
5010,4286,12,"CX","BCd","body of caudate nucleus, right",995474,78,73,83,17.9,-5.8,19.9,18.5116874529847,-8.70014646110661,19.9673457629033,"H0351_2002",37,2.2360680103302
5017,4019,14,"CX","PrG-il","precentral gyrus, right, inferior lateral aspect of gyrus",998405,60,33,91,37.8,-12.6,67.7,33.6582412626112,-14.4258468731393,67.4026946821078,"H0351_2002",183,2.2360680103302
5018,9222,12,"CX","cc","corpus callosum",995484,87,68,81,7.7,-3.6,25.5,8.27780364288963,-6.31071128455768,27.5295038559838,"H0351_2002",139,3.46410155296326
5025,4020,14,"CX","PrG-cs","precentral gyrus, right, bank of the central sulcus",998404,53,54,92,45.8,-14.4,43.1,43.3482094230917,-13.4344069967256,45.2726560913146,"H0351_2002",183,1
5026,4167,12,"CX","HG","Heschl's gyrus, right",995072,54,98,83,45,-6.3,-9.5,45.1106090693929,-7.78443680526286,-9.95452140501213,"H0351_2002",181,1
5033,4092,14,"CX","PoG-cs","postcentral gyrus, right, bank of the central sulcus",998403,50,52,93,49.2,-15.4,45.6,46.887689665811,-14.6426749306031,47.28885303053,"H0351_2002",177,1
5034,4179,12,"CX","PLP","planum polare, right",995073,57,102,83,41.7,-6.5,-14.2,42.1768235279372,-8.37740988421316,-15.7879831782133,"H0351_2002",181,3.16227769851685
5041,4093,14,"CX","PoG-sl","postcentral gyrus, right, superior lateral aspect of gyrus",998402,48,44,94,51.3,-16.1,55.1,48.5157887311488,-14.2331639165497,55.9124152428368,"H0351_2002",177,2.2360680103302
5042,4271,12,"CX","LIG","long insular gyri, right",995074,55,88,83,43.8,-6,2.2,43.0819344347492,-6.82183057953802,1.407755378665,"H0351_2002",173,1
5049,4023,12,"CX","SFG-m","superior frontal gyrus, left, medial bank of gyrus",993142,100,49,79,-7.1,-0.9,47.7,-6.21962275686244,-4.85894967697209,50.7653284278816,"H0351_2002",194,0
5050,4289,12,"CX","Pu","putamen, right",995068,68,83,84,29.2,-7.1,8.2,29.7467481099962,-9.21495948344663,6.82791127237058,"H0351_2002",58,0
5057,4026,12,"CX","SFG-m","superior frontal gyrus, right, medial bank of gyrus",993139,86,51,75,8.6,3.6,44.9,9.5079808891425,-0.485450443799259,45.6409082913458,"H0351_2002",193,0
5058,4298,12,"CX","GPe","globus pallidus, external segment, right",995067,73,85,84,23.6,-7.3,5.8,25.2126627586171,-9.36611199602733,5.81710457458115,"H0351_2002",58,0
5065,4223,12,"CX","CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",993141,100,54,79,-7,-1.1,41.8,-8.02770044822634,-3.44064056548428,45.312733575083,"H0351_2002",194,0
5066,4012,12,"CX","PrG-prc","precentral gyrus, left, bank of the precentral sulcus",995243,126,47,79,-36.2,-1.3,50,-33.8667219648013,-2.54019380250643,51.0406008526724,"H0351_2002",184,0
5073,4224,12,"CX","CgGf-i","cingulate gyrus, frontal part, left, inferior bank of gyrus",993140,95,60,79,-1.4,-1.2,34.7,-2.26676657591455,-3.57406111834788,37.0291076668612,"H0351_2002",140,0
5074,4031,12,"CX","MFG-i","middle frontal gyrus, left, inferior bank of gyrus",995242,117,41,79,-26.2,-0.9,57.1,-25.3434203315901,-4.3746928652426,56.1933221050857,"H0351_2002",192,0
5081,4226,12,"CX","CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",993138,86,55,76,8.6,2.4,40.3,9.38417028753783,-0.412944817732026,41.64917083036,"H0351_2002",139,0
5089,4284,10,"CX","HCd","head of caudate nucleus, right",978418,80,77,69,15.5,9.3,13.8,16.0662520960812,8.13124189992083,10.75704886505,"H0351_2002",37,1
5090,4159,14,"CX","FuG-l","fusiform gyrus, left, lateral bank of gyrus",1008009,124,112,104,-33.1,-31.1,-24,-35.3331181150628,-31.3930890552692,-24.3530896861066,"H0351_2002",124,0
5091,4092,16,"CX","PoG-cs","postcentral gyrus, right, bank of the central sulcus",1010952,82,33,102,13.2,-25,68.8,10.4177383883897,-23.1131051511203,68.3386249367351,"H0351_2002",151,2.82842707633972
5092,4088,16,"CX","PoG-sl","postcentral gyrus, left, superior lateral aspect of gyrus",1011124,122,32,103,-31.6,-26.8,70,-30.3663689854293,-26.8419069309985,71.2892248422835,"H0351_2002",184,1.41421353816986
5093,4136,16,"CX","STG-i","superior temporal gyrus, left, inferior bank of gyrus",1011443,150,85,115,-62.3,-42.5,8.8,-63.9687568445817,-41.6457930451899,7.63442283366703,"H0351_2002",156,0
5094,4123,22,"CX","Pcu-s","precuneus, right, superior lateral bank of gyrus",1011288,86,56,144,9.5,-71.8,45.9,8.53619078872772,-67.0353081033698,44.1259621092805,"H0351_2002",169,1.73205077648163
5095,4211,22,"CX","IOG-i","inferior occipital gyrus, right, inferior bank of gyrus",1011563,60,101,149,39.1,-78.5,-6.5,37.6279213297415,-77.0723804455197,-11.3438994743853,"H0351_2002",129,1.73205077648163
5096,4189,24,"CX","Cun-pest","cuneus, right, peristriate",1012026,84,82,162,12.2,-92.4,17.1,12.0232061065364,-92.9753857150284,14.4369272081184,"H0351_2002",115,0
5097,4042,8,"CX","opIFG","inferior frontal gyrus, opercular part, left",993105,143,64,59,-55.4,19.5,28,-53.4609180087511,18.4502489745054,27.4091516157138,"H0351_2002",164,1.41421353816986
5098,4244,14,"CX","PHG-l","parahippocampal gyrus, left, lateral bank of gyrus",1007964,111,104,103,-18.6,-29.5,-14.7,-20.0288588491526,-29.0671403171636,-17.2379223507347,"H0351_2002",172,0
5099,4093,16,"CX","PoG-sl","postcentral gyrus, right, superior lateral aspect of gyrus",1010959,66,38,105,31.3,-28.2,63.2,29.3718422041831,-30.7568786349127,64.8756890796683,"H0351_2002",177,1.41421353816986
5100,4089,16,"CX","PoG-il","postcentral gyrus, left, inferior lateral aspect of gyrus",1011146,128,41,105,-38.2,-29.5,59.6,-36.1284543092092,-29.3251989565117,62.1582385852844,"H0351_2002",178,0
5101,4153,16,"CX","ITG-its","inferior temporal gyrus, right, bank of the its",1011564,55,106,111,44.3,-37.2,-16.2,47.5263568212786,-37.3333409910421,-16.2456171449047,"H0351_2002",133,0
5102,4098,22,"CX","SPL-s","superior parietal lobule, left, superior bank of gyrus",1011292,112,44,145,-19.7,-72.9,60.1,-20.9617189429806,-75.1601904929456,58.0140772014727,"H0351_2002",200,1.73205077648163
5103,4186,22,"CX","Cun-pest","cuneus, left, peristriate",1011657,96,71,147,-1.5,-75.9,28.5,-2.58829168780016,-76.9684728040792,23.6303051381864,"H0351_2002",116,0
5104,4190,24,"CX","Cun-str","cuneus, right, striate",1012025,95,89,161,0,-91.8,8.7,1.1459561068256,-93.8608513127039,5.72481968028002,"H0351_2002",115,2
5105,4143,20,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",997874,135,75,143,-45.2,-72.4,23.4,-45.9171384516212,-73.5567809670271,20.5568339237645,"H0351_2002",146,0
5106,4245,14,"CX","PHG-cos","parahippocampal gyrus, left, bank of the cos",1007965,117,106,103,-25.3,-29.6,-17,-26.9676687853127,-29.8017777599717,-19.4836057761889,"H0351_2002",172,0
5107,4073,16,"CX","PCLa-s","paracentral lobule, anterior part, left, superior bank of gyrus",1011029,97,35,103,-3.5,-26.5,66.5,-3.58188207561485,-23.4874380809228,64.0571046640528,"H0351_2002",152,0
5108,4090,16,"CX","PoG-pcs","postcentral gyrus, left, bank of the posterior central sulcus",1011247,130,50,109,-40.3,-34.2,49.4,-41.439971639111,-35.0189485578481,47.9033770271836,"H0351_2002",178,0
5109,4155,16,"CX","ITG-mts","inferior temporal gyrus, right, bank of mts",1011606,37,109,111,64.5,-37,-19.7,66.7276708437291,-37.8164448681224,-24.3465790634587,"H0351_2002",133,4.69041585922241
5110,4099,22,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",1011441,117,63,147,-25.1,-76,37.9,-26.01317974264,-76.9778793222381,33.9464889034576,"H0351_2002",198,1
5111,4187,22,"CX","Cun-str","cuneus, left, striate",1011656,101,88,149,-6.9,-78.8,8.7,-8.25598734989881,-81.7912847539597,4.23290058903329,"H0351_2002",110,0
5112,4196,24,"CX","LiG-pest","lingual gyrus, right, peristriate",1012006,81,103,164,15.8,-95.4,-7.4,16.42541057804,-94.7006143792241,-12.8162704694074,"H0351_2002",161,0
5113,4270,12,"CX","LIG","long insular gyri, left",994824,126,79,91,-35.8,-15.7,13.5,-36.5654771317542,-18.3150381926348,13.4680902050504,"H0351_2002",174,0
5114,4099,20,"CX","SPL-i","superior parietal lobule, left, inferior bank of gyrus",997833,121,43,134,-30,-61.1,60.1,-31.0348560052209,-64.7859683308474,59.7667773724971,"H0351_2002",200,0
5115,4074,16,"CX","PCLa-i","paracentral lobule, anterior part, left, inferior bank of gyrus",1011030,101,50,100,-7.9,-23.9,48.6,-9.13156981107412,-26.0459206797834,50.7066945231837,"H0351_2002",152,2
5116,4106,16,"CX","SMG-s","supramarginal gyrus, left, superior bank of gyrus",1011246,147,53,111,-59.3,-36.9,46.1,-60.6221294136886,-36.8582982356151,45.9515990641416,"H0351_2002",196,0
5117,4162,16,"CX","FuG-its","fusiform gyrus, right, bank of the its",1011529,58,107,111,40.9,-37.3,-17.3,44.3014871075727,-37.1656081124209,-16.8752937708011,"H0351_2002",123,0
5118,4113,22,"CX","AnG-s","angular gyrus, left, superior bank of gyrus",1011440,119,62,150,-27.3,-79.2,39.4,-28.9045760579352,-78.9307510567532,35.4646629608373,"H0351_2002",146,0
5119,4190,22,"CX","Cun-str","cuneus, right, striate",1011659,83,82,147,13.2,-76.1,15.6,13.2062316335331,-76.3553635927846,12.2940342673943,"H0351_2002",109,0
5120,4197,24,"CX","LiG-str","lingual gyrus, right, striate",1012010,95,96,164,0.1,-95.4,0.8,1.8226627299174,-95.6124451408045,-3.48636510934378,"H0351_2002",135,2.82842707633972
5121,4288,12,"CX","Pu","putamen, left",994822,115,83,90,-23.4,-14.5,8.7,-24.7990515039043,-17.2721925511084,7.63228395395402,"H0351_2002",61,1.41421353816986
5122,4113,20,"CX","AnG-s","angular gyrus, left, superior bank of gyrus",997834,121,46,135,-29.9,-62.3,56.7,-30.1531130088524,-66.8802063367307,55.5931676807305,"H0351_2002",200,0
5123,4076,16,"CX","PCLa-s","paracentral lobule, anterior part, right, superior bank of gyrus",1011028,92,35,98,2,-20.9,66,0.836618545054812,-19.22848515589,63.019695664454,"H0351_2002",151,0
5124,4107,16,"CX","SMG-i","supramarginal gyrus, left, inferior bank of gyrus",1011245,151,60,111,-63.7,-37.2,37.8,-64.8653380378141,-34.8896966963167,37.1044230179755,"H0351_2002",196,0
5125,4163,16,"CX","FuG-l","fusiform gyrus, right, lateral bank of gyrus",1013982,70,110,111,27.5,-37.6,-20.9,29.047701134579,-39.0325679814961,-23.116224070327,"H0351_2002",39,0
5126,4121,22,"CX","Pcu-i","precuneus, left, inferior lateral bank of gyrus",1011355,108,69,145,-15,-73.8,30.7,-15.853314863166,-76.092915645824,25.7765626383821,"H0351_2002",116,1
5127,4193,22,"CX","LiG-pest","lingual gyrus, left, peristriate",1011654,108,105,151,-14.6,-81.8,-11.1,-15.3028643522371,-80.690942385352,-18.0156947014325,"H0351_2002",40,0
5128,4211,24,"CX","IOG-i","inferior occipital gyrus, right, inferior bank of gyrus",1012005,79,104,164,18.1,-95.4,-8.6,18.7629976374548,-94.5848195313739,-14.0500463646719,"H0351_2002",161,0
5129,4295,12,"CX","GPe","globus pallidus, external segment, left",994820,109,87,87,-16.7,-11.3,3.7,-18.6047097709865,-13.8970896946694,3.05660917951109,"H0351_2002",61,0
5130,4114,20,"CX","AnG-i","angular gyrus, left, inferior bank of gyrus",997836,132,57,139,-42.1,-67.3,44.1,-40.2327842172908,-69.846477200203,44.3003892055877,"H0351_2002",108,0
5131,4077,16,"CX","PCLa-i","paracentral lobule, anterior part, right, inferior bank of gyrus",1011027,82,59,97,13.4,-20.6,37.7,12.2949667046538,-23.7184270166312,41.3599171194568,"H0351_2002",139,1
5132,4135,16,"CX","STG-l","superior temporal gyrus, left, lateral bank of gyrus",1011244,154,69,114,-67,-40.9,27.5,-67.6647173280564,-41.4397358275323,25.9396658032003,"H0351_2002",196,0
5133,4143,16,"CX","MTG-i","middle temporal gyrus, left, inferior bank of gyrus",1011800,147,101,118,-58.8,-46.4,-9.7,-61.0976443520176,-47.0180602207002,-9.95878905888898,"H0351_2002",156,0
5134,4214,22,"CX","SOG-s","superior occipital gyrus, left, superior bank of gyrus",1011442,124,61,153,-32.9,-82.6,40.8,-35.3153408794331,-83.2131411035939,39.2152713223547,"H0351_2002",146,0
5135,4194,22,"CX","LiG-str","lingual gyrus, left, striate",1011655,100,94,149,-5.8,-79,1.6,-6.19979506766958,-80.1442961911591,-4.18250323934634,"H0351_2002",136,1.41421353816986
5136,4186,24,"CX","Cun-pest","cuneus, left, peristriate",1012033,106,86,161,-12.4,-91.9,12.2,-11.3313551278564,-95.2677330449746,11.8315984075906,"H0351_2002",116,4.12310552597046
5137,4296,12,"CX","GPi","globus pallidus, internal segment, left",994815,106,89,86,-13.3,-10.2,1.3,-15.3778847135142,-12.551332993421,0.279163736866559,"H0351_2002",61,0
5138,4094,16,"CX","PoG-il","postcentral gyrus, right, inferior lateral aspect of gyrus",1010596,59,34,105,39.1,-27.9,67.9,38.2920876234101,-29.7209724579956,69.3521802426946,"H0351_2002",177,0
5139,4223,16,"CX","CgGf-s","cingulate gyrus, frontal part, left, superior bank of gyrus",1011031,100,54,98,-6.8,-21.8,43.7,-7.03859374175949,-25.085596650608,44.3817334782277,"H0351_2002",168,0
5140,4139,16,"CX","STG-i","superior temporal gyrus, right, inferior bank of gyrus",1011325,51,87,111,48.6,-36.4,6.2,48.2712247947459,-34.9285342581783,5.93518537647516,"H0351_2002",201,0
5141,4149,16,"CX","ITG-its","inferior temporal gyrus, left, bank of the its",1011809,133,105,116,-43.1,-44.1,-14.6,-46.2568041192871,-44.7810322208952,-17.0786654896472,"H0351_2002",134,0
5142,4117,22,"CX","AnG-i","angular gyrus, right, inferior bank of gyrus",1011530,59,70,148,40,-76.2,29.8,41.1220618169171,-73.9977798127677,27.270386436217,"H0351_2002",145,2.2360680103302
5143,4197,22,"CX","LiG-str","lingual gyrus, right, striate",1011658,85,84,147,10.9,-76.2,13.2,11.4583552181823,-78.2159806077097,10.072715268944,"H0351_2002",109,0
5144,4187,24,"CX","Cun-str","cuneus, left, striate",1012032,105,92,164,-11.2,-95.4,5.5,-8.1594149484955,-97.2362728677482,0.679881209313962,"H0351_2002",110,0
5145,4164,14,"CX","FuG-cos","fusiform gyrus, right, bank of cos",1009765,64,113,94,34.1,-19.1,-26.1,36.4883270779542,-19.1598410134344,-27.6612592764068,"H0351_2002",123,0
5146,4095,16,"CX","PoG-pcs","postcentral gyrus, right, bank of the posterior central sulcus",1010595,58,40,105,40.2,-28.1,60.9,39.7146425587831,-32.1136639734714,61.7261313526704,"H0351_2002",177,0
5147,4226,16,"CX","CgGf-s","cingulate gyrus, frontal part, right, superior bank of gyrus",1011024,84,61,96,11.2,-19.6,35.3,10.4458633342514,-23.1474635396959,38.3272750822824,"H0351_2002",139,0
5148,4145,16,"CX","MTG-s","middle temporal gyrus, right, superior bank of gyrus",1011308,40,92,111,61,-36.4,0.3,63.2981825157551,-36.2978145614429,0.159819570407228,"H0351_2002",155,0
5149,4151,16,"CX","ITG-mts","inferior temporal gyrus, left, bank of mts",1011802,147,105,118,-58.7,-46.5,-14.4,-61.6280562707696,-47.9325710944743,-15.2203025283377,"H0351_2002",134,0
5150,4217,22,"CX","SOG-s","superior occipital gyrus, right, superior bank of gyrus",1011531,50,71,148,50,-76.1,28.7,52.1316427392603,-72.9136964647584,27.3446054519367,"H0351_2002",145,1
5151,4217,24,"CX","SOG-s","superior occipital gyrus, right, superior bank of gyrus",1011989,72,71,162,25.6,-91.8,30,24.6003318872845,-92.0492334301739,28.8947751223292,"H0351_2002",197,1
5152,4194,24,"CX","LiG-str","lingual gyrus, left, striate",1012031,105,96,165,-11.1,-96.7,0.9,-7.77440020335688,-97.2857459317596,-4.54471525079636,"H0351_2002",110,0
5153,4247,14,"CX","PHG-l","parahippocampal gyrus, right, lateral bank of gyrus",1009762,73,113,94,24,-19.3,-26.1,27.0918920924879,-19.1864114061842,-29.3427954917167,"H0351_2002",171,0
5154,4109,16,"CX","SMG-s","supramarginal gyrus, right, superior bank of gyrus",1010582,49,42,107,50.4,-30.2,58.7,48.7614292528005,-32.4009217747721,59.5980910478339,"H0351_2002",177,1.41421353816986
5155,4227,16,"CX","CgGf-i","cingulate gyrus, frontal part, right, inferior bank of gyrus",1011023,92,63,97,2.3,-20.9,33,0.863204979827178,-24.5978421629919,34.6756959131412,"H0351_2002",167,0
5156,4170,16,"CX","TG","transverse gyri, right",1011354,58,76,109,40.6,-33.9,18.9,39.8897752916121,-32.5506553464005,17.622696898274,"H0351_2002",185,0
5157,4158,16,"CX","FuG-its","fusiform gyrus, left, bank of the its",1011810,130,105,116,-39.7,-44,-14.6,-42.7937333104879,-44.3804983352405,-16.5451313900443,"H0351_2002",124,0
5158,4196,22,"CX","LiG-pest","lingual gyrus, right, peristriate",1011584,86,104,148,10,-78.1,-10.2,10.3377385216436,-76.1864396670788,-15.4061872041311,"H0351_2002",39,0
5159,4214,24,"CX","SOG-s","superior occipital gyrus, left, superior bank of gyrus",1011996,101,71,161,-6.9,-91.2,29.9,-7.70765553481524,-92.5513772660963,28.0832975998606,"H0351_2002",158,0
